date,orderid,id,order_time,side,symbol,account,order_shares,orderstatus,tif,exec_shares,exec_last_time,explicit_cxl_time,fill_rate,auto_cxl_time,cxl_time,hidden
2013-01-14 00:00:00.000,4606419951,BINGRAM,1900-01-01 15:21:18.537,S,DELL,5AO05053,220,UR OUT,DAY,0.0,,1900-01-01 15:21:18.543,0.0,,1900-01-01 15:21:18.543,False
2013-01-14 00:00:00.000,4606419958,BINGRAM,1900-01-01 15:21:18.550,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:26:54.131,0.0,,1900-01-01 15:26:54.131,False
2013-01-14 00:00:00.000,4606419959,BINGRAM,1900-01-01 15:21:18.552,S,DELL,5AO05053,220,UR OUT,DAY,0.0,,1900-01-01 15:26:54.131,0.0,,1900-01-01 15:26:54.131,False
2013-01-14 00:00:00.000,4606419960,BINGRAM,1900-01-01 15:21:18.555,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:26:54.131,0.0,,1900-01-01 15:26:54.131,False
2013-01-14 00:00:00.000,4606419971,jguber,1900-01-01 15:21:21.297,B,DELL,5AO05043,300,UR OUT,DAY,0.0,,1900-01-01 15:21:21.661,0.0,,1900-01-01 15:21:21.661,False
2013-01-14 00:00:00.000,4606419969,jguber,1900-01-01 15:21:21.297,B,DELL,5AO05043,600,PLACED,DAY,300.0,1900-01-01 15:21:21.000,,0.5,,,False
2013-01-14 00:00:00.000,4606419972,jguber,1900-01-01 15:21:21.298,B,DELL,5AO05043,400,PLACED,DAY,400.0,1900-01-01 15:21:21.305,,1.0,,,False
2013-01-14 00:00:00.000,4606419970,jguber,1900-01-01 15:21:21.298,B,DELL,5AO05043,200,PLACED,DAY,200.0,1900-01-01 15:21:21.305,,1.0,,,False
2013-01-14 00:00:00.000,4606419973,jguber,1900-01-01 15:21:21.298,B,DELL,5AO05043,600,PLACED,DAY,600.0,1900-01-01 15:21:21.305,,1.0,,,False
2013-01-14 00:00:00.000,4606419980,BINGRAM,1900-01-01 15:21:21.319,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:21:55.343,0.0,,1900-01-01 15:21:55.343,False
2013-01-14 00:00:00.000,4606419981,arizer,1900-01-01 15:21:21.321,S,DELL,5AO05134,1080,UR OUT,DAY,0.0,,1900-01-01 15:21:55.343,0.0,,1900-01-01 15:21:55.343,False
2013-01-14 00:00:00.000,4606419982,arizer,1900-01-01 15:21:21.322,S,DELL,5AO05134,920,UR OUT,DAY,0.0,,1900-01-01 15:23:01.857,0.0,,1900-01-01 15:23:01.857,False
2013-01-14 00:00:00.000,4606420052,jguber,1900-01-01 15:21:55.343,S,DELL,5AO05043,1780,UR OUT,IOC,0.0,,,0.0,1900-01-01 15:21:55.343,1900-01-01 15:21:55.343,True
2013-01-14 00:00:00.000,4606420055,BINGRAM,1900-01-01 15:21:55.351,S,DELL,5AO05053,100,UR OUT,DAY,0.0,,1900-01-01 15:26:54.162,0.0,,1900-01-01 15:26:54.162,False
2013-01-14 00:00:00.000,4606420057,BINGRAM,1900-01-01 15:21:55.351,S,DELL,5AO05053,700,UR OUT,DAY,0.0,,1900-01-01 15:23:01.853,0.0,,1900-01-01 15:23:01.853,False
2013-01-14 00:00:00.000,4606420058,jguber,1900-01-01 15:21:55.353,S,DELL,5AO05043,1780,PLACED,IOC,1780.0,1900-01-01 15:21:55.364,,1.0,,,True
2013-01-14 00:00:00.000,4606420056,arizer,1900-01-01 15:21:55.354,S,DELL,5AO05134,1080,UR OUT,DAY,0.0,,1900-01-01 15:23:01.859,0.0,,1900-01-01 15:23:01.859,False
2013-01-14 00:00:00.000,4606420159,BINGRAM,1900-01-01 15:23:01.862,S,DELL,5AO05053,700,UR OUT,DAY,0.0,,1900-01-01 15:26:53.912,0.0,,1900-01-01 15:26:53.912,False
2013-01-14 00:00:00.000,4606420161,arizer,1900-01-01 15:23:01.868,S,DELL,5AO05134,700,UR OUT,DAY,0.0,,1900-01-01 15:23:01.880,0.0,,1900-01-01 15:23:01.880,False
2013-01-14 00:00:00.000,4606420160,arizer,1900-01-01 15:23:01.868,S,DELL,5AO05134,1300,UR OUT,DAY,0.0,,1900-01-01 15:26:53.912,0.0,,1900-01-01 15:26:53.912,False
2013-01-14 00:00:00.000,4606420165,arizer,1900-01-01 15:23:01.888,S,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 15:23:02.165,0.0,,1900-01-01 15:23:02.165,False
2013-01-14 00:00:00.000,4606420164,arizer,1900-01-01 15:23:01.888,S,DELL,5AO05134,500,UR OUT,DAY,0.0,,1900-01-01 15:26:53.912,0.0,,1900-01-01 15:26:53.912,False
2013-01-14 00:00:00.000,4606420168,arizer,1900-01-01 15:23:02.174,S,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 15:26:53.912,0.0,,1900-01-01 15:26:53.912,False
2013-01-14 00:00:00.000,4606420708,BINGRAM,1900-01-01 15:26:53.921,S,DELL,5AO05053,600,UR OUT,DAY,0.0,,1900-01-01 15:26:53.936,0.0,,1900-01-01 15:26:53.936,False
2013-01-14 00:00:00.000,4606420707,BINGRAM,1900-01-01 15:26:53.921,S,DELL,5AO05053,100,UR OUT,DAY,0.0,,1900-01-01 15:26:54.162,0.0,,1900-01-01 15:26:54.162,False
2013-01-14 00:00:00.000,4606420709,arizer,1900-01-01 15:26:53.925,S,DELL,5AO05134,2000,UR OUT,DAY,0.0,,1900-01-01 15:26:57.030,0.0,,1900-01-01 15:26:57.030,False
2013-01-14 00:00:00.000,4606420715,BINGRAM,1900-01-01 15:26:53.949,S,DELL,5AO05053,500,UR OUT,DAY,0.0,,1900-01-01 15:26:54.162,0.0,,1900-01-01 15:26:54.162,False
2013-01-14 00:00:00.000,4606420716,BINGRAM,1900-01-01 15:26:53.950,S,DELL,5AO05053,100,UR OUT,DAY,0.0,,1900-01-01 15:26:55.382,0.0,,1900-01-01 15:26:55.382,False
2013-01-14 00:00:00.000,4606420733,BINGRAM,1900-01-01 15:26:54.140,S,DELL,5AO05053,700,UR OUT,DAY,0.0,,1900-01-01 15:28:07.683,0.0,,1900-01-01 15:28:07.683,False
2013-01-14 00:00:00.000,4606420736,BINGRAM,1900-01-01 15:26:54.140,S,DELL,5AO05053,100,UR OUT,DAY,0.0,,1900-01-01 15:26:55.116,0.0,,1900-01-01 15:26:55.116,False
2013-01-14 00:00:00.000,4606420734,BINGRAM,1900-01-01 15:26:54.142,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:26:55.117,0.0,,1900-01-01 15:26:55.117,False
2013-01-14 00:00:00.000,4606420735,BINGRAM,1900-01-01 15:26:54.142,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:26:55.116,0.0,,1900-01-01 15:26:55.116,False
2013-01-14 00:00:00.000,4606420738,BINGRAM,1900-01-01 15:26:54.145,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:26:55.117,0.0,,1900-01-01 15:26:55.117,False
2013-01-14 00:00:00.000,4606420739,BINGRAM,1900-01-01 15:26:54.145,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:26:55.382,0.0,,1900-01-01 15:26:55.382,False
2013-01-14 00:00:00.000,4606420746,BINGRAM,1900-01-01 15:26:54.173,S,DELL,5AO05053,700,UR OUT,DAY,0.0,,1900-01-01 15:26:55.382,0.0,,1900-01-01 15:26:55.382,False
2013-01-14 00:00:00.000,4606420759,BINGRAM,1900-01-01 15:26:55.126,S,DELL,5AO05053,100,UR OUT,DAY,0.0,,1900-01-01 15:27:28.254,0.0,,1900-01-01 15:27:28.254,False
2013-01-14 00:00:00.000,4606420761,BINGRAM,1900-01-01 15:26:55.127,S,DELL,5AO05053,500,UR OUT,DAY,0.0,,1900-01-01 15:26:55.382,0.0,,1900-01-01 15:26:55.382,False
2013-01-14 00:00:00.000,4606420760,BINGRAM,1900-01-01 15:26:55.127,S,DELL,5AO05053,300,UR OUT,DAY,0.0,,1900-01-01 15:27:28.238,0.0,,1900-01-01 15:27:28.238,False
2013-01-14 00:00:00.000,4606420763,BINGRAM,1900-01-01 15:26:55.128,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:27:28.238,0.0,,1900-01-01 15:27:28.238,False
2013-01-14 00:00:00.000,4606420762,BINGRAM,1900-01-01 15:26:55.128,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:27:28.251,0.0,,1900-01-01 15:27:28.251,False
2013-01-14 00:00:00.000,4606420773,BINGRAM,1900-01-01 15:26:55.389,S,DELL,5AO05053,500,UR OUT,DAY,0.0,,1900-01-01 15:27:28.238,0.0,,1900-01-01 15:27:28.238,False
2013-01-14 00:00:00.000,4606420774,BINGRAM,1900-01-01 15:26:55.392,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:27:28.238,0.0,,1900-01-01 15:27:28.238,False
2013-01-14 00:00:00.000,4606420776,BINGRAM,1900-01-01 15:26:55.393,S,DELL,5AO05053,100,UR OUT,DAY,0.0,,1900-01-01 15:26:57.030,0.0,,1900-01-01 15:26:57.030,False
2013-01-14 00:00:00.000,4606420775,BINGRAM,1900-01-01 15:26:55.393,S,DELL,5AO05053,700,UR OUT,DAY,0.0,,1900-01-01 15:27:28.248,0.0,,1900-01-01 15:27:28.248,False
2013-01-14 00:00:00.000,4606420782,BINGRAM,1900-01-01 15:26:57.038,S,DELL,5AO05053,100,UR OUT,DAY,0.0,,1900-01-01 15:27:28.249,0.0,,1900-01-01 15:27:28.249,False
2013-01-14 00:00:00.000,4606420783,arizer,1900-01-01 15:26:57.041,S,DELL,5AO05134,1900,UR OUT,DAY,0.0,,1900-01-01 15:27:28.112,0.0,,1900-01-01 15:27:28.112,False
2013-01-14 00:00:00.000,4606420784,arizer,1900-01-01 15:26:57.041,S,DELL,5AO05134,100,UR OUT,DAY,0.0,,1900-01-01 15:27:17.265,0.0,,1900-01-01 15:27:17.265,False
2013-01-14 00:00:00.000,4606420837,arizer,1900-01-01 15:27:17.274,S,DELL,5AO05134,100,UR OUT,DAY,0.0,,1900-01-01 15:27:28.112,0.0,,1900-01-01 15:27:28.112,False
2013-01-14 00:00:00.000,4606420863,arizer,1900-01-01 15:27:28.120,S,DELL,5AO05134,800,UR OUT,DAY,0.0,,1900-01-01 15:27:28.249,0.0,,1900-01-01 15:27:28.249,False
2013-01-14 00:00:00.000,4606420864,arizer,1900-01-01 15:27:28.121,S,DELL,5AO05134,1100,UR OUT,DAY,0.0,,1900-01-01 19:18:22.562,0.0,,1900-01-01 19:18:22.562,False
2013-01-14 00:00:00.000,4606420865,arizer,1900-01-01 15:27:28.124,S,DELL,5AO05134,100,UR OUT,DAY,0.0,,1900-01-01 15:27:28.249,0.0,,1900-01-01 15:27:28.249,False
2013-01-14 00:00:00.000,4606420889,BINGRAM,1900-01-01 15:27:28.249,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:37:45.959,0.0,,1900-01-01 15:37:45.959,False
2013-01-14 00:00:00.000,4606420898,BINGRAM,1900-01-01 15:27:28.250,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 16:35:22.879,0.0,,1900-01-01 16:35:22.879,False
2013-01-14 00:00:00.000,4606420896,BINGRAM,1900-01-01 15:27:28.250,S,DELL,5AO05053,600,UR OUT,DAY,0.0,,,0.0,1900-01-01 16:00:00.000,1900-01-01 16:00:00.000,False
2013-01-14 00:00:00.000,4606420897,BINGRAM,1900-01-01 15:27:28.250,S,DELL,5AO05053,200,UR OUT,DAY,0.0,,1900-01-01 15:37:45.730,0.0,,1900-01-01 15:37:45.730,False
2013-01-14 00:00:00.000,4606420904,BINGRAM,1900-01-01 15:27:28.259,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 16:35:22.879,0.0,,1900-01-01 16:35:22.879,False
2013-01-14 00:00:00.000,4606420906,BINGRAM,1900-01-01 15:27:28.260,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:37:45.730,0.0,,1900-01-01 15:37:45.730,False
2013-01-14 00:00:00.000,4606420905,arizer,1900-01-01 15:27:28.260,S,DELL,5AO05134,900,UR OUT,DAY,0.0,,1900-01-01 19:18:22.562,0.0,,1900-01-01 19:18:22.562,False
2013-01-14 00:00:00.000,4606420908,BINGRAM,1900-01-01 15:27:28.264,S,DELL,5AO05053,600,UR OUT,DAY,0.0,,1900-01-01 15:37:45.731,0.0,,1900-01-01 15:37:45.731,False
2013-01-14 00:00:00.000,4606420907,BINGRAM,1900-01-01 15:27:28.264,S,DELL,5AO05053,100,UR OUT,DAY,0.0,,1900-01-01 15:37:45.730,0.0,,1900-01-01 15:37:45.730,False
2013-01-14 00:00:00.000,4606420952,arizer,1900-01-01 15:28:07.694,S,DELL,5AO05134,3320,UR OUT,DAY,0.0,,1900-01-01 15:37:07.475,0.0,,1900-01-01 15:37:07.475,False
2013-01-14 00:00:00.000,4606420954,arizer,1900-01-01 15:28:07.696,S,DELL,5AO05134,420,UR OUT,DAY,0.0,,1900-01-01 15:28:08.901,0.0,,1900-01-01 15:28:08.901,False
2013-01-14 00:00:00.000,4606420955,BINGRAM,1900-01-01 15:28:07.696,S,DELL,5AO05053,700,UR OUT,DAY,0.0,,1900-01-01 15:37:45.730,0.0,,1900-01-01 15:37:45.730,False
2013-01-14 00:00:00.000,4606420953,arizer,1900-01-01 15:28:07.696,S,DELL,5AO05134,160,UR OUT,DAY,0.0,,1900-01-01 15:28:08.901,0.0,,1900-01-01 15:28:08.901,False
2013-01-14 00:00:00.000,4606420971,arizer,1900-01-01 15:28:08.857,S,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 15:31:21.764,0.0,,1900-01-01 15:31:21.764,False
2013-01-14 00:00:00.000,4606420983,arizer,1900-01-01 15:28:08.910,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 15:34:58.393,0.0,,1900-01-01 15:34:58.393,False
2013-01-14 00:00:00.000,4606420984,arizer,1900-01-01 15:28:08.913,S,DELL,5AO05134,1680,UR OUT,DAY,0.0,,1900-01-01 15:37:12.109,0.0,,1900-01-01 15:37:12.109,False
2013-01-14 00:00:00.000,4606421704,arizer,1900-01-01 15:31:21.775,S,DELL,5AO05134,100,UR OUT,DAY,0.0,,1900-01-01 15:31:57.663,0.0,,1900-01-01 15:31:57.663,False
2013-01-14 00:00:00.000,4606421705,arizer,1900-01-01 15:31:21.776,S,DELL,5AO05134,100,UR OUT,DAY,0.0,,1900-01-01 15:34:58.392,0.0,,1900-01-01 15:34:58.392,False
2013-01-14 00:00:00.000,4606421762,arizer,1900-01-01 15:31:57.675,S,DELL,5AO05134,100,UR OUT,DAY,0.0,,1900-01-01 15:34:58.393,0.0,,1900-01-01 15:34:58.393,False
2013-01-14 00:00:00.000,4606422144,arizer,1900-01-01 15:34:58.404,S,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 15:35:03.562,0.0,,1900-01-01 15:35:03.562,False
2013-01-14 00:00:00.000,4606422145,arizer,1900-01-01 15:34:58.405,S,DELL,5AO05134,400,UR OUT,DAY,0.0,,1900-01-01 15:35:03.604,0.0,,1900-01-01 15:35:03.604,False
2013-01-14 00:00:00.000,4606422146,arizer,1900-01-01 15:34:58.405,S,DELL,5AO05134,600,UR OUT,DAY,0.0,,1900-01-01 15:37:07.475,0.0,,1900-01-01 15:37:07.475,False
2013-01-14 00:00:00.000,4606422173,arizer,1900-01-01 15:35:03.575,S,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 15:37:07.475,0.0,,1900-01-01 15:37:07.475,False
2013-01-14 00:00:00.000,4606422179,arizer,1900-01-01 15:35:03.612,S,DELL,5AO05134,400,UR OUT,DAY,0.0,,1900-01-01 15:37:07.475,0.0,,1900-01-01 15:37:07.475,False
2013-01-14 00:00:00.000,4606422566,arizer,1900-01-01 15:37:07.486,S,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 15:39:50.272,0.0,,1900-01-01 15:39:50.272,False
2013-01-14 00:00:00.000,4606422567,arizer,1900-01-01 15:37:07.487,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 15:39:50.289,0.0,,1900-01-01 15:39:50.289,False
2013-01-14 00:00:00.000,4606422569,arizer,1900-01-01 15:37:07.489,S,DELL,5AO05134,900,UR OUT,DAY,0.0,,1900-01-01 15:39:50.228,0.0,,1900-01-01 15:39:50.228,False
2013-01-14 00:00:00.000,4606422570,arizer,1900-01-01 15:37:07.489,S,DELL,5AO05134,2420,UR OUT,DAY,0.0,,1900-01-01 15:37:12.109,0.0,,1900-01-01 15:37:12.109,False
2013-01-14 00:00:00.000,4606422584,arizer,1900-01-01 15:37:12.122,S,DELL,5AO05134,1600,UR OUT,DAY,0.0,,1900-01-01 15:37:27.375,0.0,,1900-01-01 15:37:27.375,False
2013-01-14 00:00:00.000,4606422583,arizer,1900-01-01 15:37:12.122,S,DELL,5AO05134,2500,UR OUT,DAY,0.0,,1900-01-01 15:39:50.229,0.0,,1900-01-01 15:39:50.229,False
2013-01-14 00:00:00.000,4606422625,arizer,1900-01-01 15:37:27.384,S,DELL,5AO05134,1400,UR OUT,DAY,0.0,,,0.0,1900-01-01 16:00:00.000,1900-01-01 16:00:00.000,False
2013-01-14 00:00:00.000,4606422624,arizer,1900-01-01 15:37:27.384,S,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 15:39:50.229,0.0,,1900-01-01 15:39:50.229,False
2013-01-14 00:00:00.000,4606422627,arizer,1900-01-01 15:37:27.399,S,DELL,5AO05134,800,UR OUT,DAY,0.0,,1900-01-01 15:39:50.229,0.0,,1900-01-01 15:39:50.229,False
2013-01-14 00:00:00.000,4606422628,arizer,1900-01-01 15:37:27.400,S,DELL,5AO05134,600,UR OUT,DAY,0.0,,1900-01-01 15:37:45.728,0.0,,1900-01-01 15:37:45.728,False
2013-01-14 00:00:00.000,4606422663,arizer,1900-01-01 15:37:45.739,S,DELL,5AO05134,600,UR OUT,DAY,0.0,,1900-01-01 15:39:50.229,0.0,,1900-01-01 15:39:50.229,False
2013-01-14 00:00:00.000,4606422664,BINGRAM,1900-01-01 15:37:45.740,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:39:50.230,0.0,,1900-01-01 15:39:50.230,False
2013-01-14 00:00:00.000,4606422665,BINGRAM,1900-01-01 15:37:45.741,S,DELL,5AO05053,300,UR OUT,DAY,0.0,,1900-01-01 15:39:50.230,0.0,,1900-01-01 15:39:50.230,False
2013-01-14 00:00:00.000,4606422666,BINGRAM,1900-01-01 15:37:45.741,S,DELL,5AO05053,500,UR OUT,DAY,0.0,,1900-01-01 15:37:45.953,0.0,,1900-01-01 15:37:45.953,False
2013-01-14 00:00:00.000,4606422667,BINGRAM,1900-01-01 15:37:45.741,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 15:39:50.229,0.0,,1900-01-01 15:39:50.229,False
2013-01-14 00:00:00.000,4606422675,BINGRAM,1900-01-01 15:37:45.961,S,DELL,5AO05053,500,UR OUT,DAY,0.0,,1900-01-01 15:39:50.230,0.0,,1900-01-01 15:39:50.230,False
2013-01-14 00:00:00.000,4606422676,BINGRAM,1900-01-01 15:37:45.966,S,DELL,5AO05053,200,UR OUT,DAY,0.0,,1900-01-01 15:39:50.230,0.0,,1900-01-01 15:39:50.230,False
2013-01-14 00:00:00.000,4606422677,BINGRAM,1900-01-01 15:37:45.967,S,DELL,5AO05053,600,UR OUT,DAY,0.0,,1900-01-01 15:37:45.972,0.0,,1900-01-01 15:37:45.972,False
2013-01-14 00:00:00.000,4606422680,BINGRAM,1900-01-01 15:37:45.979,S,DELL,5AO05053,300,UR OUT,DAY,0.0,,1900-01-01 15:39:50.234,0.0,,1900-01-01 15:39:50.234,False
2013-01-14 00:00:00.000,4606422681,BINGRAM,1900-01-01 15:37:45.979,S,DELL,5AO05053,300,UR OUT,DAY,0.0,,1900-01-01 16:35:22.879,0.0,,1900-01-01 16:35:22.879,False
2013-01-14 00:00:00.000,4606423073,BINGRAM,1900-01-01 15:39:50.240,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 16:35:22.880,0.0,,1900-01-01 16:35:22.880,False
2013-01-14 00:00:00.000,4606423075,BINGRAM,1900-01-01 15:39:50.241,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 16:35:22.879,0.0,,1900-01-01 16:35:22.879,False
2013-01-14 00:00:00.000,4606423074,BINGRAM,1900-01-01 15:39:50.241,S,DELL,5AO05053,500,UR OUT,DAY,0.0,,1900-01-01 16:35:22.879,0.0,,1900-01-01 16:35:22.879,False
2013-01-14 00:00:00.000,4606423078,arizer,1900-01-01 15:39:50.242,S,DELL,5AO05134,4600,UR OUT,DAY,0.0,,1900-01-01 15:51:59.393,0.0,,1900-01-01 15:51:59.393,False
2013-01-14 00:00:00.000,4606423076,arizer,1900-01-01 15:39:50.242,S,DELL,5AO05134,400,UR OUT,DAY,0.0,,1900-01-01 15:39:50.289,0.0,,1900-01-01 15:39:50.289,False
2013-01-14 00:00:00.000,4606423079,BINGRAM,1900-01-01 15:39:50.243,S,DELL,5AO05053,800,UR OUT,DAY,0.0,,1900-01-01 16:35:22.880,0.0,,1900-01-01 16:35:22.880,False
2013-01-14 00:00:00.000,4606423089,arizer,1900-01-01 15:39:50.285,S,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 15:51:59.392,0.0,,1900-01-01 15:51:59.392,False
2013-01-14 00:00:00.000,4606423095,arizer,1900-01-01 15:39:50.299,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 15:51:59.393,0.0,,1900-01-01 15:51:59.393,False
2013-01-14 00:00:00.000,4606423096,arizer,1900-01-01 15:39:50.300,S,DELL,5AO05134,400,UR OUT,DAY,0.0,,1900-01-01 19:18:22.562,0.0,,1900-01-01 19:18:22.562,False
2013-01-14 00:00:00.000,4606427295,arizer,1900-01-01 15:51:59.406,S,DELL,5AO05134,1200,UR OUT,DAY,0.0,,1900-01-01 19:18:22.562,0.0,,1900-01-01 19:18:22.562,False
2013-01-14 00:00:00.000,4606427294,arizer,1900-01-01 15:51:59.406,S,DELL,5AO05134,3400,UR OUT,DAY,0.0,,1900-01-01 15:53:21.986,0.0,,1900-01-01 15:53:21.986,False
2013-01-14 00:00:00.000,4606427291,arizer,1900-01-01 15:51:59.406,S,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 15:53:21.947,0.0,,1900-01-01 15:53:21.947,False
2013-01-14 00:00:00.000,4606427292,arizer,1900-01-01 15:51:59.406,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 15:53:21.986,0.0,,1900-01-01 15:53:21.986,False
2013-01-14 00:00:00.000,4606427803,arizer,1900-01-01 15:53:21.959,S,DELL,5AO05134,200,UR OUT,DAY,0.0,,1900-01-01 19:18:22.563,0.0,,1900-01-01 19:18:22.563,False
2013-01-14 00:00:00.000,4606427810,arizer,1900-01-01 15:53:21.994,S,DELL,5AO05134,1000,UR OUT,DAY,0.0,,1900-01-01 19:18:22.563,0.0,,1900-01-01 19:18:22.563,False
2013-01-14 00:00:00.000,4606427811,arizer,1900-01-01 15:53:21.997,S,DELL,5AO05134,3400,UR OUT,DAY,0.0,,1900-01-01 19:18:22.562,0.0,,1900-01-01 19:18:22.562,False
2013-01-15 00:00:00.000,4606450057,KFERGUSON,1900-01-01 07:59:09.587,B,DELL,5AO05128,3600,UR OUT,DAY,0.0,,1900-01-01 08:00:07.698,0.0,,1900-01-01 08:00:07.698,False
2013-01-15 00:00:00.000,4606450056,KFERGUSON,1900-01-01 07:59:09.587,B,DELL,5AO05128,3600,UR OUT,DAY,0.0,,1900-01-01 08:00:07.698,0.0,,1900-01-01 08:00:07.698,False
2013-01-15 00:00:00.000,4606450058,KFERGUSON,1900-01-01 07:59:09.588,B,DELL,5AO05128,3600,UR OUT,DAY,0.0,,1900-01-01 08:00:07.697,0.0,,1900-01-01 08:00:07.697,False
2013-01-15 00:00:00.000,4606450059,KFERGUSON,1900-01-01 07:59:09.588,B,DELL,5AO05128,3600,UR OUT,GTC,0.0,,1900-01-01 08:00:07.697,0.0,,1900-01-01 08:00:07.697,False
2013-01-15 00:00:00.000,4606450070,KFERGUSON,1900-01-01 07:59:13.794,S,DELL,5AO05128,2400,UR OUT,DAY,0.0,,1900-01-01 08:00:07.697,0.0,,1900-01-01 08:00:07.697,False
2013-01-15 00:00:00.000,4606450071,KFERGUSON,1900-01-01 07:59:13.795,S,DELL,5AO05128,2400,UR OUT,DAY,0.0,,1900-01-01 08:00:07.697,0.0,,1900-01-01 08:00:07.697,False
2013-01-15 00:00:00.000,4606450073,KFERGUSON,1900-01-01 07:59:13.796,S,DELL,5AO05128,2400,UR OUT,GTC,0.0,,1900-01-01 08:00:07.696,0.0,,1900-01-01 08:00:07.696,False
2013-01-15 00:00:00.000,4606450072,KFERGUSON,1900-01-01 07:59:13.797,S,DELL,5AO05128,2400,UR OUT,DAY,0.0,,1900-01-01 08:00:07.693,0.0,,1900-01-01 08:00:07.693,False
2013-01-15 00:00:00.000,4606450076,KFERGUSON,1900-01-01 07:59:18.069,S,DELL,5AO05128,2700,UR OUT,DAY,0.0,,1900-01-01 08:00:07.693,0.0,,1900-01-01 08:00:07.693,False
2013-01-15 00:00:00.000,4606450077,KFERGUSON,1900-01-01 07:59:18.070,S,DELL,5AO05128,2700,UR OUT,DAY,0.0,,1900-01-01 08:00:07.692,0.0,,1900-01-01 08:00:07.692,False
2013-01-15 00:00:00.000,4606450079,KFERGUSON,1900-01-01 07:59:18.071,S,DELL,5AO05128,2700,UR OUT,GTC,0.0,,1900-01-01 08:00:07.692,0.0,,1900-01-01 08:00:07.692,False
2013-01-15 00:00:00.000,4606450078,KFERGUSON,1900-01-01 07:59:18.072,S,DELL,5AO05128,2700,UR OUT,DAY,0.0,,1900-01-01 08:00:07.692,0.0,,1900-01-01 08:00:07.692,False
2013-01-15 00:00:00.000,4606450089,KFERGUSON,1900-01-01 07:59:29.484,B,DELL,5AO05128,2700,UR OUT,DAY,0.0,,1900-01-01 08:00:07.692,0.0,,1900-01-01 08:00:07.692,False
2013-01-15 00:00:00.000,4606450088,KFERGUSON,1900-01-01 07:59:29.484,B,DELL,5AO05128,2700,UR OUT,DAY,0.0,,1900-01-01 08:00:07.692,0.0,,1900-01-01 08:00:07.692,False
2013-01-15 00:00:00.000,4606450091,KFERGUSON,1900-01-01 07:59:29.484,B,DELL,5AO05128,2700,UR OUT,GTC,0.0,,1900-01-01 08:00:07.691,0.0,,1900-01-01 08:00:07.691,False
2013-01-15 00:00:00.000,4606450090,KFERGUSON,1900-01-01 07:59:29.485,B,DELL,5AO05128,2700,UR OUT,DAY,0.0,,1900-01-01 08:00:07.691,0.0,,1900-01-01 08:00:07.691,False
2013-01-15 00:00:00.000,4606450200,KFERGUSON,1900-01-01 07:59:53.115,S,DELL,5AO05128,2500,UR OUT,DAY,0.0,,1900-01-01 08:00:07.691,0.0,,1900-01-01 08:00:07.691,False
2013-01-15 00:00:00.000,4606450981,arizer,1900-01-01 08:04:22.193,B,DELL,5AO05134,200,UR OUT,IOC,0.0,,,0.0,1900-01-01 08:04:22.193,1900-01-01 08:04:22.193,True
2013-01-15 00:00:00.000,4606450983,arizer,1900-01-01 08:04:22.193,B,DELL,5AO05134,1000,UR OUT,IOC,0.0,,,0.0,1900-01-01 08:04:22.193,1900-01-01 08:04:22.193,True
